binding_f1,cost,critical_recall,cvsr,difficulty,evaluator_hash,evaluator_version,evidence_precision,latency_ms,llm_calls,method,object_f1,relation_f1,replay_success,task_id,task_type,technical_failure,tokens
1.0,0.00018802,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1020.1,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-029,rule_repair,False,1335
1.0,0.00018984,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1089.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-038,rule_repair,False,1348
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-038,rule_repair,False,0
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-009,rule_repair,False,0
1.0,0.00017178,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,829.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-009,rule_repair,False,1219
0.0,0.00062678,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,11070.5,3,KAFarmTwin-TypedRepair,1.0,0.6,1.0,EXT-SC-051,scene_construction,False,3549
0.0,0.00057834,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6467.4,3,SingleAgent-AllTools,0.9908,0.4,0.7273,EXT-SC-051,scene_construction,False,3353
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-037,rule_repair,False,0
1.0,0.00018788,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,727.9,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-037,rule_repair,False,1334
1.0,0.0001897,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1901.2,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-034,rule_repair,False,1347
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-034,rule_repair,False,0
0.0,0.00052626,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5051.4,3,SingleAgent-AllTools,0.9855,0.5333,0.7,EXT-SC-022,scene_construction,False,3138
0.0,0.00053018,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5907.7,3,KAFarmTwin-TypedRepair,1.0,0.8,1.0,EXT-SC-022,scene_construction,False,3137
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-032,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-032,memory_query,False,0
1.0,0.00020706,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2324.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-037,data_binding,False,1216
1.0,0.00047081999999999994,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4473.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-037,data_binding,False,3053
1.0,0.00020902,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,708.9,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-056,rule_repair,False,1485
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-056,rule_repair,False,0
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-021,rule_repair,False,0
1.0,0.00018732,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,902.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-021,rule_repair,False,1330
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-004,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.8,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-004,memory_query,False,0
0.0,0.00044604,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,6086.7,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-045,asset_routing,False,1986
1.0,0.00038612,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2419.8,2,KAFarmTwin-TypedRepair,0.963,0.75,1.0,EXT-AR-045,asset_routing,False,2566
1.0,0.00042657999999999997,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2724.2,2,KAFarmTwin-TypedRepair,0.129,0.6,1.0,EXT-AR-054,asset_routing,False,2769
0.0,0.00108136,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13991.6,3,SingleAgent-AllTools,0.0896,0.0,0.6923,EXT-AR-054,asset_routing,False,5175
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.3,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-043,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.9,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-043,memory_query,False,0
1.0,0.00017724,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2572.7,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-004,rule_repair,False,1258
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-004,rule_repair,False,0
1.0,0.00020188,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2094.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-019,data_binding,False,1198
1.0,0.00045611999999999996,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2862.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-019,data_binding,False,3007
0.0,0.00047446,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5649.1,3,KAFarmTwin-TypedRepair,1.0,0.8889,1.0,EXT-SC-008,scene_construction,False,2937
0.0,0.0005464199999999999,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7645.5,3,SingleAgent-AllTools,1.0,1.0,0.6667,EXT-SC-008,scene_construction,False,3196
0.0,0.00056616,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6938.8,3,SingleAgent-AllTools,0.0656,0.6154,0.7,EXT-AR-052,asset_routing,False,3299
1.0,0.00042588,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3984.8,2,KAFarmTwin-TypedRepair,0.2759,0.6,1.0,EXT-AR-052,asset_routing,False,2765
0.0,0.0005586,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7626.2,3,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-019,scene_construction,False,3265
0.0,0.00053172,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4734.9,3,SingleAgent-AllTools,1.0,0.6667,0.6667,EXT-SC-019,scene_construction,False,3167
0.0,0.00053844,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6487.5,3,SingleAgent-AllTools,0.9767,0.6667,0.7143,EXT-SC-007,scene_construction,False,3172
0.0,0.00057512,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7237.4,3,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-007,scene_construction,False,3306
1.0,0.00018746,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,673.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-033,rule_repair,False,1331
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-033,rule_repair,False,0
0.0,0.00044548,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,6802.3,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-016,asset_routing,False,1982
1.0,0.00038219999999999997,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2536.0,2,KAFarmTwin-TypedRepair,0.32,0.75,1.0,EXT-AR-016,asset_routing,False,2512
1.0,0.00017122,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,706.7,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-013,rule_repair,False,1215
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-013,rule_repair,False,0
1.0,0.00020006,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1830.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-027,data_binding,False,1189
1.0,0.00045262,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4387.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-027,data_binding,False,2986
1.0,0.00045962,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2697.7,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-017,data_binding,False,3013
1.0,0.00021826,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3230.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-017,data_binding,False,1256
1.0,0.00019166,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1689.7,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-016,data_binding,False,1140
1.0,0.00041635999999999995,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2296.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-016,data_binding,False,2738
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.8,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-025,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-025,memory_query,False,0
0.0,0.00099694,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16074.8,3,SingleAgent-AllTools,0.0272,0.0741,0.5909,EXT-AR-060,asset_routing,False,4962
1.0,0.00043092,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2860.6,2,KAFarmTwin-TypedRepair,0.9286,0.6,1.0,EXT-AR-060,asset_routing,False,2819
1.0,0.0003591,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2764.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-002,data_binding,False,2421
1.0,0.00016142,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2058.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-002,data_binding,False,1016
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.5,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-049,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-049,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-051,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-051,memory_query,False,0
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-060,rule_repair,False,0
1.0,0.00020902,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1399.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-060,rule_repair,False,1485
1.0,0.00040711999999999996,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5457.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-032,data_binding,False,2705
1.0,0.00018298,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1653.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-032,data_binding,False,1109
0.0,0.00056518,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6462.3,3,SingleAgent-AllTools,0.9877,0.4286,0.7,EXT-SC-060,scene_construction,False,3296
0.0,0.00112448,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,9593.0,5,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-060,scene_construction,False,7144
1.0,0.00038766,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2580.2,2,KAFarmTwin-TypedRepair,0.9524,0.75,1.0,EXT-AR-030,asset_routing,False,2574
0.0,0.00044618,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,7252.8,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-030,asset_routing,False,1987
1.0,0.00027034,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7007.7,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-056,data_binding,False,1476
1.0,0.00057862,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3151.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-056,data_binding,False,3731
0.0,0.00108584,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,9812.5,5,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-059,scene_construction,False,6812
0.0,0.00052976,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7132.3,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-059,scene_construction,False,3165
0.0,0.0005138,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6366.9,3,SingleAgent-AllTools,0.9811,0.6154,0.6667,EXT-SC-033,scene_construction,False,3105
0.0,0.00056812,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7189.4,3,KAFarmTwin-TypedRepair,0.9811,0.6154,1.0,EXT-SC-033,scene_construction,False,3313
1.0,0.00019292,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1216.7,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-020,rule_repair,False,1370
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-020,rule_repair,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-024,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.7,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-024,memory_query,False,0
1.0,0.00058996,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4510.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-060,data_binding,False,3759
1.0,0.00024892,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2454.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-060,data_binding,False,1396
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-013,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-013,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.7,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-042,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-042,memory_query,False,0
1.0,0.00019208,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2864.2,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-023,data_binding,False,1164
1.0,0.00045779999999999996,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2674.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-023,data_binding,False,3017
0.0,0.00056686,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7659.5,3,KAFarmTwin-TypedRepair,1.0,0.7273,1.0,EXT-SC-015,scene_construction,False,3284
0.0,0.00048706,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5440.6,3,SingleAgent-AllTools,1.0,0.6667,0.7143,EXT-SC-015,scene_construction,False,2998
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-020,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.9,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-020,memory_query,False,0
0.0,0.00049196,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6295.9,3,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-001,scene_construction,False,2971
0.0,0.0004368,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,9663.4,3,SingleAgent-AllTools,1.0,0.75,0.8333,EXT-SC-001,scene_construction,False,2774
1.0,0.00016142,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1279.4,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-007,data_binding,False,1016
1.0,0.0003591,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2257.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-007,data_binding,False,2421
1.0,0.00040488,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2443.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-022,data_binding,False,2698
1.0,0.00018018,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2013.2,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-022,data_binding,False,1100
0.0,0.00088564,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12518.3,3,SingleAgent-AllTools,0.0506,0.1176,0.6875,EXT-AR-005,asset_routing,False,4456
1.0,0.00033865999999999996,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3156.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-AR-005,asset_routing,False,2263
1.0,0.00018788,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1181.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-039,rule_repair,False,1334
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-039,rule_repair,False,0
0.0,0.00061586,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7706.3,3,SingleAgent-AllTools,0.0588,0.5,0.6364,EXT-AR-007,asset_routing,False,3461
0.5,0.0003367,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1862.4,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-AR-007,asset_routing,False,2283
0.0,0.0014424199999999998,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16324.9,5,KAFarmTwin-TypedRepair,0.9877,0.4706,1.0,EXT-SC-026,scene_construction,False,8804
0.0,0.0006127799999999999,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7141.7,3,SingleAgent-AllTools,0.9877,0.4706,0.7273,EXT-SC-026,scene_construction,False,3481
0.0,0.0004956,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6562.4,3,SingleAgent-AllTools,0.087,0.4,0.875,EXT-AR-022,asset_routing,False,3030
