binding_f1,cost,critical_recall,cvsr,difficulty,evaluator_hash,evaluator_version,evidence_precision,latency_ms,llm_calls,method,object_f1,relation_f1,replay_success,task_id,task_type,technical_failure,tokens
1.0,0.00021364,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3292.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-029,rule_repair,False,1399
1.0,0.00020482,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2711.1,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-038,rule_repair,False,1377
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-038,rule_repair,False,0
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-009,rule_repair,False,0
1.0,0.00025242,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6942.5,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-009,rule_repair,False,1483
0.0,0.00108822,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,56079.9,3,KAFarmTwin-TypedRepair,1.0,0.9231,1.0,EXT-SC-051,scene_construction,False,5112
0.0,0.00232358,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,143461.3,3,SingleAgent-AllTools,0.9908,0.3333,0.8,EXT-SC-051,scene_construction,False,9587
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-037,rule_repair,False,0
1.0,0.00026992,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7808.1,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-037,rule_repair,False,1601
1.0,0.00020356,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2624.2,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-034,rule_repair,False,1372
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-034,rule_repair,False,0
0.0,0.00122136,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,63828.7,3,SingleAgent-AllTools,1.0,0.6667,0.7273,EXT-SC-022,scene_construction,False,5600
0.0,0.00100548,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,49421.2,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-022,scene_construction,False,4797
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-032,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.7,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-032,memory_query,False,0
1.0,0.00031794,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12990.7,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-037,data_binding,False,1591
1.0,0.0006407800000000001,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,21970.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-037,data_binding,False,3602
1.0,0.00029064,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7379.1,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-056,rule_repair,False,1742
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-056,rule_repair,False,0
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-021,rule_repair,False,0
1.0,0.00027426,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7418.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-021,rule_repair,False,1615
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-004,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.3,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-004,memory_query,False,0
0.0,0.00142828,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,79639.2,3,SingleAgent-AllTools,0.3636,0.129,0.6071,EXT-AR-045,asset_routing,False,6495
1.0,0.00053046,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18248.3,2,KAFarmTwin-TypedRepair,0.963,0.75,1.0,EXT-AR-045,asset_routing,False,3029
1.0,0.00137312,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,80727.9,2,KAFarmTwin-TypedRepair,0.1935,1.0,1.0,EXT-AR-054,asset_routing,False,6130
0.0,0.0011790799999999999,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,58987.3,3,SingleAgent-AllTools,0.125,0.6154,0.9,EXT-AR-054,asset_routing,False,5445
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.8,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-043,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.5,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-043,memory_query,False,0
1.0,0.00025858,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6406.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-004,rule_repair,False,1520
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-004,rule_repair,False,0
0.75,0.00035476,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16111.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-019,data_binding,False,1723
0.75,0.00064512,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,21526.5,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-019,data_binding,False,3626
0.0,0.00114086,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,60584.8,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-008,scene_construction,False,5270
0.0,0.0008944599999999999,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,42347.5,3,SingleAgent-AllTools,1.0,1.0,0.6667,EXT-SC-008,scene_construction,False,4398
0.0,0.0008342600000000001,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,35693.2,3,SingleAgent-AllTools,0.0656,0.7273,0.7,EXT-AR-052,asset_routing,False,4229
0.75,0.0006398,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,22055.5,2,KAFarmTwin-TypedRepair,0.931,0.6,1.0,EXT-AR-052,asset_routing,False,3508
0.0,0.0010624599999999999,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,54893.4,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-019,scene_construction,False,4996
0.0,0.0010899,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,56974.7,3,SingleAgent-AllTools,1.0,1.0,0.5714,EXT-SC-019,scene_construction,False,5099
0.0,0.00114562,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,63348.8,3,SingleAgent-AllTools,0.9767,0.8889,0.75,EXT-SC-007,scene_construction,False,5303
0.0,0.00134358,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,69850.1,3,KAFarmTwin-TypedRepair,1.0,0.3333,1.0,EXT-SC-007,scene_construction,False,6110
1.0,0.00026544,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7520.6,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-033,rule_repair,False,1584
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-033,rule_repair,False,0
0.0,0.00115794,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,63174.4,3,SingleAgent-AllTools,0.04,0.3077,0.9091,EXT-AR-016,asset_routing,False,5378
1.0,0.0009669800000000001,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,50190.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-AR-016,asset_routing,False,4559
1.0,0.00025298,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7102.1,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-013,rule_repair,False,1485
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-013,rule_repair,False,0
0.75,0.00030394,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13767.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-027,data_binding,False,1538
0.0,0.00065072,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23386.7,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-027,data_binding,False,3615
1.0,0.0006998600000000001,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,26024.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-017,data_binding,False,3813
1.0,0.00031654,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15153.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-017,data_binding,False,1586
0.6667,0.0002905,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,11876.8,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-016,data_binding,False,1472
0.6667,0.0006274799999999999,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,24998.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-016,data_binding,False,3430
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-025,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-025,memory_query,False,0
0.0,0.00057736,0.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,34318.2,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-060,asset_routing,False,2444
0.6667,0.0006787200000000001,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23997.4,2,KAFarmTwin-TypedRepair,0.9474,0.7273,1.0,EXT-AR-060,asset_routing,False,3733
0.5,0.00076048,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,36828.3,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-002,data_binding,False,3803
0.5,0.0005271,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,28585.2,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-002,data_binding,False,2303
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-049,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-049,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.5,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-051,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-051,memory_query,False,0
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-060,rule_repair,False,0
1.0,0.00028714,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6986.6,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-060,rule_repair,False,1728
0.6667,0.0006028400000000001,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,21069.7,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-032,data_binding,False,3339
0.6667,0.00028826,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12051.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-032,data_binding,False,1463
0.0,0.00264026,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,172496.4,3,SingleAgent-AllTools,0.9877,0.0,0.5714,EXT-SC-060,scene_construction,False,10633
0.0,0.00118034,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,62509.9,3,KAFarmTwin-TypedRepair,0.9877,0.0,1.0,EXT-SC-060,scene_construction,False,5417
1.0,0.00056546,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19374.9,2,KAFarmTwin-TypedRepair,0.9524,0.75,1.0,EXT-AR-030,asset_routing,False,3138
0.0,0.0008100399999999999,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,40091.0,3,SingleAgent-AllTools,0.8571,0.4444,0.5714,EXT-AR-030,asset_routing,False,4113
0.0,0.0003262,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15778.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-056,data_binding,False,1651
0.6667,0.00074998,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,25947.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-056,data_binding,False,4259
0.0,0.00107562,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,58170.3,3,KAFarmTwin-TypedRepair,1.0,0.9231,1.0,EXT-SC-059,scene_construction,False,5070
0.0,0.00101906,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,53743.2,3,SingleAgent-AllTools,1.0,0.75,0.75,EXT-SC-059,scene_construction,False,4894
0.0,0.00128128,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,68689.3,3,SingleAgent-AllTools,1.0,0.8333,0.6667,EXT-SC-033,scene_construction,False,5811
0.0,0.00135828,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,77872.8,3,KAFarmTwin-TypedRepair,0.2353,0.7273,1.0,EXT-SC-033,scene_construction,False,6081
1.0,0.00026138,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6874.2,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-020,rule_repair,False,1582
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-020,rule_repair,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.0,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-024,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-024,memory_query,False,0
0.6667,0.00076622,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,26602.2,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-060,data_binding,False,4307
0.6667,0.00035364,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16111.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-060,data_binding,False,1746
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.9,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-013,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.2,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-013,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.5,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-042,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-042,memory_query,False,0
1.0,0.0003276,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16429.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-023,data_binding,False,1627
0.75,0.00066206,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,24196.7,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-023,data_binding,False,3686
0.0,0.0020237,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,136825.7,3,KAFarmTwin-TypedRepair,1.0,0.4211,1.0,EXT-SC-015,scene_construction,False,8565
0.0,0.0010647,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,60357.6,3,SingleAgent-AllTools,1.0,1.0,0.6667,EXT-SC-015,scene_construction,False,5007
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.2,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-020,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.8,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-020,memory_query,False,0
0.0,0.0010903199999999999,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,62224.9,3,KAFarmTwin-TypedRepair,0.2353,0.5,1.0,EXT-SC-001,scene_construction,False,5051
0.0,0.00112448,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,62902.5,3,SingleAgent-AllTools,0.2353,0.6667,0.8,EXT-SC-001,scene_construction,False,5174
0.5,0.00028924,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13563.1,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-007,data_binding,False,1453
0.5,0.0005663,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,22403.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-007,data_binding,False,3112
1.0,0.00062342,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,26880.3,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-022,data_binding,False,3425
0.6667,0.00027244,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,11050.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-022,data_binding,False,1409
0.0,0.00049826,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,28953.6,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-005,asset_routing,False,2149
1.0,0.00051422,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18639.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-AR-005,asset_routing,False,2874
1.0,0.00027034,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7494.5,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-039,rule_repair,False,1596
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-039,rule_repair,False,0
0.0,0.0011053,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,247834.7,3,SingleAgent-AllTools,0.0,0.0,1.0,EXT-AR-007,asset_routing,False,5107
1.0,0.00048397999999999996,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,17557.5,2,KAFarmTwin-TypedRepair,0.3333,1.0,1.0,EXT-AR-007,asset_routing,False,2765
0.0,0.00158186,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,95107.5,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-026,scene_construction,False,6851
0.0,0.0012593,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,73842.1,3,SingleAgent-AllTools,1.0,1.0,0.5714,EXT-SC-026,scene_construction,False,5708
0.0,0.00098854,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,409874.9,3,SingleAgent-AllTools,0.0455,0.3077,0.9091,EXT-AR-022,asset_routing,False,4782
